loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio,prediction
8575, 36 months,0.0751,A,32400.0,not verified,debt_consolidation,0.0,37.9,24.0,0,32.14379427971661,3.778425655976677,0.06803374889020972
6000, 36 months,0.1099,B,52000.0,not verified,debt_consolidation,0.0,72.3,12.0,1,30.54834275240568,8.666666666666666,0.09746926350425442
2500, 36 months,0.1099,B,22800.0,VERIFIED - income source,debt_consolidation,1.0,84.9,8.0,0,30.547409579667644,9.12,0.1835520204940547
5000, 36 months,0.0542,A,53000.0,VERIFIED - income source,major_purchase,0.0,10.2,36.0,0,33.15649867374005,10.6,0.0309659473206197
10800, 60 months,0.1639999999999999,E,45000.0,VERIFIED - income,credit_card,1.0,86.3,26.0,0,40.76394655393674,4.166666666666667,0.19565601147488304
15000, 36 months,0.1361,C,70000.0,VERIFIED - income source,credit_card,0.0,56.0,21.0,0,29.421571896514525,4.666666666666667,0.07519470570691099
26000, 36 months,0.1427,C,85000.0,VERIFIED - income,debt_consolidation,0.0,73.6,17.0,0,29.14667503699386,3.269230769230769,0.14068393300182166
3500, 36 months,0.0729,A,75996.0,not verified,other,0.0,77.2,26.0,0,32.246176524783486,21.713142857142856,0.038572089564266145
10000, 60 months,0.1398,C,47000.0,VERIFIED - income source,other,4.0,24.1,13.0,0,42.99595837991229,4.7,0.17421289777306823
5000, 36 months,0.138,D,77000.0,VERIFIED - income,credit_card,2.0,66.4,21.0,0,29.341001114958043,15.4,0.06944051093587039
10000, 60 months,0.1639999999999999,E,53000.0,not verified,debt_consolidation,1.0,47.6,19.0,1,40.76308495026904,5.3,0.22404706827768958
8400, 36 months,0.0603,A,45500.0,not verified,major_purchase,0.0,8.4,7.0,0,32.85613705702887,5.416666666666667,0.034695675754697945
10000, 36 months,0.1171,B,145000.0,not verified,other,0.0,77.0,25.0,0,30.233401862377555,14.5,0.05585787115231401
6000, 36 months,0.1349,C,22500.0,not verified,debt_consolidation,1.0,81.6,10.0,0,29.47099562846898,3.75,0.22475859764721642
20000, 60 months,0.1644999999999999,E,43656.0,VERIFIED - income,credit_card,1.0,86.1,12.0,0,65.67713122290819,2.1828,0.25775963294246423
8000, 36 months,0.0963,A,45000.0,VERIFIED - income,home_improvement,0.0,0.1,11.0,0,31.157501168406295,5.625,0.08169137220149729
10000, 36 months,0.089,A,36996.0,VERIFIED - income,other,2.0,68.6,14.0,0,31.492095484033506,3.6996,0.16990499252783112
15000, 36 months,0.0691,A,62500.0,not verified,home_improvement,1.0,43.2,12.0,0,32.42962770787391,4.166666666666667,0.06510735833347654
7000, 36 months,0.0894,A,120000.0,not verified,other,0.0,31.0,35.0,0,31.473404972797987,17.142857142857142,0.04687885506996144
3200, 36 months,0.079,A,48000.0,not verified,debt_consolidation,0.0,74.8,29.0,1,31.95845400978728,15.0,0.08885397070754782
25000, 60 months,0.1427,C,129996.0,VERIFIED - income,debt_consolidation,3.0,45.4,36.0,0,42.71897747855507,5.19984,0.16824334035711075
1400, 36 months,0.1483,D,54000.0,not verified,debt_consolidation,3.0,98.5,21.0,0,28.913672036348615,38.57142857142857,0.14243826755556294
3000, 36 months,0.0699,A,32000.0,not verified,debt_consolidation,1.0,4.1,41.0,0,32.39041243791837,10.666666666666666,0.056462644132087486
15000, 36 months,0.1061999999999999,B,37000.0,VERIFIED - income,debt_consolidation,0.0,57.0,17.0,0,30.712530712530715,2.466666666666667,0.17510815969931756
2100, 36 months,0.1221,B,24000.0,not verified,educational,0.0,0.0,18.0,0,30.012862655423753,11.428571428571429,0.10658495016124145
4500, 36 months,0.0751,A,36000.0,VERIFIED - income source,moving,0.0,2.5,26.0,0,32.142857142857146,8.0,0.04187413845946852
10725, 36 months,0.1316,C,55000.0,not verified,credit_card,2.0,49.3,27.0,0,29.611529860018223,5.128205128205129,0.09893152697948804
14000, 36 months,0.1099,B,140400.0,VERIFIED - income,wedding,0.0,69.6,19.0,0,30.549009339268572,10.028571428571428,0.037536323728961485
5000, 60 months,0.1074,B,24000.0,VERIFIED - income,home_improvement,0.0,39.6,9.0,0,46.266308873878046,4.8,0.19798928503418617
10200, 60 months,0.1036,B,32500.0,VERIFIED - income source,car,0.0,36.88,9.0,0,46.67337787132791,3.186274509803922,0.12885337021389995
6000, 36 months,0.0751,A,75000.0,not verified,educational,0.0,61.0,23.0,0,32.14228317351476,12.5,0.027953488029189337
4800, 36 months,0.0963,A,129996.0,not verified,small_business,1.0,41.1,20.0,0,31.156692197844993,27.0825,0.08984647788629649
5000, 36 months,0.0749,A,36100.0,not verified,major_purchase,0.0,18.4,20.0,0,32.15227316571282,7.22,0.039163572625247695
24000, 36 months,0.1183,B,150000.0,not verified,major_purchase,0.0,0.7,16.0,0,30.180327456552902,6.25,0.04177367492359865
7000, 36 months,0.0579,A,96000.0,VERIFIED - income,credit_card,0.0,60.4,22.0,0,32.97376230627915,13.714285714285714,0.025785706925728957
13575, 60 months,0.1349,C,80400.0,VERIFIED - income source,debt_consolidation,2.0,72.5,32.0,0,43.46921131000032,5.922651933701657,0.17003335701463093
5000, 36 months,0.1114,B,30000.0,not verified,educational,0.0,1.8,4.0,0,30.484087306426044,6.0,0.07813734424312338
9250, 36 months,0.0859,A,24996.0,not verified,major_purchase,1.0,11.7,31.0,0,31.634746922024625,2.70227027027027,0.09507870946117873
5000, 36 months,0.0999,B,47000.0,VERIFIED - income source,debt_consolidation,0.0,26.8,20.0,0,30.99429704934292,9.4,0.07201186447022888
2500, 36 months,0.1036999999999999,B,57744.0,not verified,home_improvement,2.0,68.8,22.0,0,30.822340032055234,23.0976,0.08119824094514648
8000, 36 months,0.1149,B,83500.0,not verified,debt_consolidation,1.0,34.0,13.0,0,30.328303889604975,10.4375,0.06994787991493992
21600, 36 months,0.1261,D,125000.0,not verified,other,3.0,53.5,40.0,0,29.84497195125321,5.787037037037037,0.08746335689200782
25000, 36 months,0.1785999999999999,G,350000.0,not verified,home_improvement,14.0,80.4,37.0,0,27.714342726647896,14.0,0.09437427587405428
24000, 36 months,0.1565,D,325000.0,VERIFIED - income,medical,4.0,6.1,25.0,0,28.58265747257851,13.541666666666666,0.1581152725293527
9000, 36 months,0.1065,B,52000.0,VERIFIED - income source,debt_consolidation,0.0,72.9,11.0,0,30.69995906672124,5.777777777777778,0.11487527840791976
6000, 36 months,0.1527,C,35900.0,VERIFIED - income source,small_business,3.0,69.1,19.0,0,28.7370084774175,5.983333333333333,0.31146038967647766
17000, 36 months,0.1349,C,43200.0,VERIFIED - income source,other,0.0,42.6,15.0,0,29.47193231857425,2.541176470588235,0.1482816625602836
4500, 36 months,0.1036999999999999,B,86000.0,VERIFIED - income source,home_improvement,0.0,94.5,13.0,0,30.82402904308514,19.11111111111111,0.07790619935143392
15000, 36 months,0.1311,C,110004.0,VERIFIED - income,debt_consolidation,6.0,66.9,55.0,0,29.63372713264056,7.3336,0.08792977450167412
600, 36 months,0.1153999999999999,C,5000.0,not verified,other,3.0,19.0,4.0,0,30.3030303030303,8.333333333333334,0.13310640909116267
6400, 36 months,0.1268999999999999,B,35000.0,not verified,credit_card,1.0,69.6,18.0,0,29.810424332758863,5.46875,0.13100263173033136
13000, 60 months,0.1149,B,55000.0,VERIFIED - income source,debt_consolidation,1.0,33.8,27.0,0,45.47998880492584,4.230769230769231,0.1453986444564182
20000, 60 months,0.1682,E,50400.0,VERIFIED - income,debt_consolidation,1.0,33.3,12.0,1,40.394247859104865,2.52,0.2676930681387417
10250, 36 months,0.0542,A,80000.0,not verified,debt_consolidation,0.0,9.4,29.0,0,33.15649867374005,7.804878048780488,0.031096193483297417
18000, 60 months,0.1099,B,45000.0,VERIFIED - income source,debt_consolidation,0.0,69.3,37.0,0,71.07601184600198,2.5,0.16236838797363007
2100, 36 months,0.0751,A,8000.0,VERIFIED - income,vacation,0.0,10.3,6.0,0,32.13957759412305,3.8095238095238098,0.07817433329434796
7500, 36 months,0.1496,D,90000.0,not verified,car,0.0,31.2,38.0,0,28.862805464691167,12.0,0.03471393945090585
20000, 60 months,0.2391,G,135000.0,VERIFIED - income,debt_consolidation,0.0,98.8,26.0,0,34.823791614430974,6.75,0.25846559568169375
11200, 36 months,0.145,E,76000.0,not verified,debt_consolidation,6.0,50.9,40.0,0,29.051670471052088,6.785714285714286,0.08640191370154936
7350, 36 months,0.1479,C,53000.0,not verified,debt_consolidation,1.0,71.7,27.0,0,28.93245158242797,7.210884353741497,0.12904655559457728
4500, 36 months,0.1149,B,24000.0,VERIFIED - income source,major_purchase,0.0,25.6,8.0,0,30.3275374039628,5.333333333333333,0.10009282793325334
17600, 60 months,0.1682,E,72000.0,VERIFIED - income,debt_consolidation,0.0,95.5,24.0,0,40.39383993940924,4.090909090909091,0.22815574414120474
14000, 36 months,0.1099,B,59000.0,VERIFIED - income,debt_consolidation,0.0,17.8,39.0,0,30.549009339268572,4.214285714285714,0.07698498505066688
7500, 36 months,0.0751,A,55000.0,not verified,credit_card,0.0,24.8,20.0,0,32.14193880174852,7.333333333333333,0.029797391666335285
7000, 60 months,0.1417,C,59000.0,not verified,debt_consolidation,1.0,79.7,22.0,0,42.813455657492355,8.428571428571429,0.18320015913204582
3200, 36 months,0.1268,C,37344.0,VERIFIED - income source,debt_consolidation,3.0,39.5,23.0,0,29.814590515233395,11.67,0.1527971732373451
20000, 60 months,0.1864,E,87000.0,VERIFIED - income,debt_consolidation,1.0,88.4,32.0,0,38.845511401157594,4.35,0.2965499518346524
10000, 36 months,0.0774,A,85000.0,VERIFIED - income,debt_consolidation,0.0,9.5,37.0,0,32.031775521317144,8.5,0.031946700116113315
12500, 36 months,0.1065,B,31000.0,not verified,debt_consolidation,1.0,42.7,8.0,0,30.69970773878233,2.48,0.17779426963042677
15000, 36 months,0.1166,C,36000.0,not verified,home_improvement,2.0,53.6,16.0,1,30.25474495250005,2.4,0.15720776597887604
1200, 36 months,0.1273,C,4200.0,not verified,educational,0.0,7.9,5.0,0,29.791459781529294,3.5,0.12170150444049743
4500, 36 months,0.1349,C,60000.0,VERIFIED - income,other,2.0,34.1,27.0,1,29.471478158360075,13.333333333333334,0.11799795479151699
20000, 60 months,0.1748999999999999,D,48500.0,VERIFIED - income,home_improvement,2.0,18.7,38.0,1,39.813672014969946,2.425,0.2185886469930564
35000, 60 months,0.1727,D,208000.0,VERIFIED - income source,debt_consolidation,0.0,23.5,79.0,0,60.4793419847592,5.942857142857143,0.13205875963081415
25000, 60 months,0.1361,C,60000.0,VERIFIED - income,credit_card,0.0,42.5,36.0,1,70.2622185998145,2.4,0.20039537651648623
4000, 36 months,0.1235999999999999,D,50000.0,not verified,debt_consolidation,1.0,44.1,24.0,1,29.951329090228377,12.5,0.12025225951869649
14000, 36 months,0.1751,E,95000.0,VERIFIED - income,credit_card,0.0,98.0,3.0,0,27.84961209468868,6.785714285714286,0.08821949075688798
18000, 60 months,0.2062,F,110000.0,VERIFIED - income source,debt_consolidation,1.0,90.8,52.0,0,37.257052967110305,6.111111111111111,0.2764434798062633
15000, 36 months,0.1099,B,40000.0,VERIFIED - income source,debt_consolidation,0.0,85.4,20.0,0,30.549275982159223,2.6666666666666665,0.16661579164446824
4000, 36 months,0.16,D,67000.0,VERIFIED - income,debt_consolidation,1.0,73.9,18.0,0,28.443433122377872,16.75,0.11232810845838179
9000, 36 months,0.1221,B,35000.0,VERIFIED - income,house,0.0,39.4,33.0,1,30.016008537886876,3.888888888888889,0.11804238733331526
13650, 36 months,0.0751,A,35000.0,VERIFIED - income,home_improvement,0.0,17.8,12.0,0,32.14260484611581,2.5641025641025643,0.07078762755535915
12000, 36 months,0.0729,A,140000.0,VERIFIED - income source,debt_consolidation,0.0,49.1,29.0,0,32.24766204450177,11.666666666666666,0.03573553677172343
4000, 36 months,0.0729,A,35000.0,not verified,credit_card,0.0,69.1,18.0,0,32.24766204450177,8.75,0.05028678810849819
4500, 36 months,0.1298,C,50000.0,VERIFIED - income source,medical,3.0,85.7,15.0,1,29.68729383823723,11.11111111111111,0.22286704460829457
5000, 36 months,0.0962,B,17720.09,VERIFIED - income,vacation,0.0,42.2,6.0,0,31.162355874104083,3.544018,0.15977556093571763
8000, 60 months,0.1755999999999999,E,42600.0,VERIFIED - income source,other,3.0,56.6,9.0,0,39.753528125621145,5.325,0.2542230646091535
13225, 60 months,0.1969,E,40000.0,VERIFIED - income,debt_consolidation,0.0,90.4,28.0,1,37.99086495647927,3.0245746691871456,0.4702964728958476
7000, 36 months,0.1242,B,82000.0,not verified,debt_consolidation,1.0,71.6,31.0,0,29.926039929887565,11.714285714285714,0.0957657657463001
1800, 36 months,0.1253,B,28000.0,not verified,credit_card,2.0,66.0,19.0,0,29.8804780876494,15.555555555555555,0.11641592453781464
4125, 60 months,0.1878999999999999,E,10020.0,VERIFIED - income source,major_purchase,1.0,44.6,3.0,0,38.72148690509716,2.429090909090909,0.43828680923387425
27000, 36 months,0.1171,B,130000.0,VERIFIED - income source,debt_consolidation,1.0,70.1,31.0,0,30.233131032629387,4.814814814814815,0.08780651964450385
12000, 36 months,0.0963,A,72800.0,not verified,medical,0.0,23.4,28.0,1,31.157501168406295,6.066666666666666,0.1009256758849706
14000, 36 months,0.1268999999999999,B,75000.0,VERIFIED - income,other,1.0,76.1,40.0,0,29.81070204203309,5.357142857142857,0.11527600359401854
16000, 36 months,0.1361,C,75000.0,VERIFIED - income,debt_consolidation,0.0,44.8,18.0,0,29.42149976095031,4.6875,0.10589975879405127
8000, 36 months,0.1461,D,61000.0,not verified,wedding,1.0,70.3,14.0,1,29.00547478336536,7.625,0.07935775643739902
10000, 36 months,0.1596,C,80000.0,VERIFIED - income,home_improvement,1.0,89.5,14.0,1,28.45921794069099,8.0,0.13840281581252953
10000, 36 months,0.0849,A,240000.0,VERIFIED - income source,debt_consolidation,3.0,8.7,38.0,0,31.682666413205336,24.0,0.04860983645049709
5600, 36 months,0.079,A,70000.0,not verified,credit_card,0.0,12.1,26.0,0,31.957998059692976,12.5,0.03843245503375602
6000, 36 months,0.0603,A,31000.0,VERIFIED - income,debt_consolidation,0.0,45.5,24.0,0,32.85510896944475,5.166666666666667,0.08252454498027928
14400, 60 months,0.1349,C,100000.0,VERIFIED - income,home_improvement,5.0,7.9,50.0,0,43.46907356536964,6.944444444444445,0.08656937137430318
6500, 36 months,0.1094999999999999,B,59000.0,not verified,credit_card,1.0,48.4,11.0,0,30.568096313017307,9.076923076923077,0.07495308352640649
21250, 60 months,0.2011,G,65000.0,VERIFIED - income,debt_consolidation,2.0,92.7,47.0,0,37.65727449937977,3.0588235294117645,0.426334950023441
6000, 36 months,0.1454,D,60000.0,not verified,credit_card,0.0,81.9,16.0,0,29.03459956448101,10.0,0.08272774923896975
15000, 36 months,0.0603,A,66000.0,VERIFIED - income source,vacation,0.0,9.1,22.0,0,32.855828623997894,4.4,0.03401684895857669
10000, 60 months,0.1349,C,178548.0,VERIFIED - income source,other,5.0,3.3,23.0,0,43.468811128015645,17.8548,0.0946984108366907
15000, 36 months,0.1461,D,100000.0,not verified,credit_card,4.0,88.7,14.0,0,29.006246011641178,6.666666666666667,0.06980238195639571
9500, 36 months,0.0676,A,70000.0,VERIFIED - income source,debt_consolidation,0.0,25.6,18.0,0,32.50085528566541,7.368421052631579,0.03326773700090627
3000, 36 months,0.1099,B,36000.0,VERIFIED - income source,vacation,2.0,34.4,17.0,0,30.546787496181658,12.0,0.10872067347231042
3000, 36 months,0.1189,B,24996.0,not verified,debt_consolidation,0.0,26.0,11.0,1,30.150753768844226,8.332,0.12537841583075665
15000, 36 months,0.0599,A,40000.0,VERIFIED - income source,car,0.0,6.8,19.0,0,32.87527122098757,2.6666666666666665,0.046871888476085456
6000, 60 months,0.1323,C,73000.0,VERIFIED - income source,debt_consolidation,1.0,88.0,30.0,0,43.72221817386869,12.166666666666666,0.1515608150948454
35000, 60 months,0.203,E,543000.0,VERIFIED - income,home_improvement,1.0,52.2,63.0,0,37.50776946653235,15.514285714285714,0.20654815686378453
5000, 36 months,0.0788,A,40000.0,VERIFIED - income,major_purchase,0.0,16.9,9.0,1,31.96726552010741,8.0,0.046433476380053136
8000, 36 months,0.0749,A,35000.0,not verified,debt_consolidation,0.0,65.8,26.0,0,32.15175628968733,4.375,0.07705624146105003
10000, 36 months,0.1099,B,150000.0,VERIFIED - income,home_improvement,0.0,68.1,30.0,1,30.549275982159227,15.0,0.05123461084594884
10000, 36 months,0.145,E,36000.0,not verified,debt_consolidation,1.0,78.1,23.0,0,29.05203218965167,3.6,0.1758235465355875
3200, 36 months,0.1399,C,30000.0,not verified,credit_card,2.0,20.7,14.0,0,29.26115581565472,9.375,0.09861013212124012
4800, 36 months,0.16,E,60000.0,not verified,home_improvement,6.0,54.2,20.0,0,28.44275894761792,12.5,0.11915250384915857
22000, 60 months,0.1565,D,50000.0,VERIFIED - income,debt_consolidation,0.0,69.3,21.0,1,41.43750470880735,2.272727272727273,0.3075303472304363
16000, 36 months,0.1465,C,70000.0,VERIFIED - income source,debt_consolidation,1.0,43.3,6.0,1,28.990233914949904,4.375,0.12493571227124593
35000, 60 months,0.1942,E,120000.0,VERIFIED - income source,debt_consolidation,1.0,89.3,31.0,0,54.75080561899696,3.4285714285714284,0.3041166235950076
5000, 36 months,0.1375,E,20000.0,not verified,debt_consolidation,1.0,0.0,1.0,0,29.361677138998186,4.0,0.1724045819141817
1200, 36 months,0.0676,A,48000.0,not verified,major_purchase,1.0,8.2,19.0,0,32.49390739236393,40.0,0.030251135023810966
15000, 60 months,0.1748999999999999,D,105000.0,VERIFIED - income source,major_purchase,2.0,45.2,27.0,1,39.81314364582227,7.0,0.12312338620950398
30000, 60 months,0.1171,B,120000.0,VERIFIED - income,home_improvement,1.0,31.0,35.0,0,45.252281469190734,4.0,0.1046663715127955
7200, 36 months,0.0963,B,54996.0,not verified,debt_consolidation,0.0,9.0,17.0,0,31.158040505452657,7.638333333333334,0.06748785853558534
9000, 36 months,0.1199,B,39600.0,VERIFIED - income source,debt_consolidation,1.0,59.6,27.0,0,30.11141222523337,4.4,0.18985462357136934
12250, 60 months,0.1527,C,29323.0,VERIFIED - income,debt_consolidation,2.0,93.8,12.0,0,41.784630078111675,2.3937142857142857,0.44606562503940955
5600, 36 months,0.0963,B,54000.0,VERIFIED - income,credit_card,0.0,33.0,21.0,0,31.157847882935517,9.642857142857142,0.06092077608990262
15000, 36 months,0.1099,B,28000.0,not verified,credit_card,1.0,5.0,15.0,0,30.549275982159223,1.8666666666666667,0.10545379972964407
4500, 36 months,0.1099,B,66000.0,VERIFIED - income source,debt_consolidation,0.0,87.5,10.0,1,30.547824316068155,14.666666666666666,0.07398857202037631
25000, 60 months,0.1199,B,60000.0,VERIFIED - income,debt_consolidation,1.0,25.1,22.0,0,44.96483749707728,2.4,0.24081979443549317
33500, 60 months,0.1714,E,166361.0,not verified,credit_card,0.0,61.3,37.0,0,40.11543665952173,4.966,0.11312208187140656
15000, 36 months,0.0894,A,110000.0,not verified,credit_card,1.0,52.7,19.0,0,31.474254060178776,7.333333333333333,0.05085861589117164
4000, 36 months,0.0967,B,58000.0,not verified,debt_consolidation,1.0,40.9,18.0,0,31.140521603736865,14.5,0.07922670870651358
6000, 36 months,0.0603,A,33000.0,VERIFIED - income source,major_purchase,0.0,0.03,23.0,0,32.85510896944475,5.5,0.04537544607245794
14975, 36 months,0.1253,B,30000.0,not verified,debt_consolidation,1.0,66.6,11.0,1,29.880676829754968,2.003338898163606,0.2378182778902104
12000, 36 months,0.1677,D,93000.0,not verified,credit_card,2.0,92.5,21.0,0,28.13796984547565,7.75,0.08524105480029028
4000, 36 months,0.0999,B,40000.0,VERIFIED - income source,debt_consolidation,0.0,33.1,14.0,1,30.99573808601317,10.0,0.11337291255540768
10000, 60 months,0.1825,F,36000.0,VERIFIED - income source,small_business,2.0,32.6,8.0,0,39.16960438699569,3.6,0.42065691101630925
