loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
9000,9000, 36 months,0.11259999999999999,295.77,B,0.0,RENT,84996.0,VERIFIED - income,debt_consolidation,TX,7.45,0.0,993.3,1.0,9.0,0.0,8827,34.3,17.0,0
23500,17825, 36 months,0.1472,615.47,C,5.0,RENT,58704.0,VERIFIED - income,credit_card,TX,20.93,0.0,891.8,0.0,11.0,0.0,14016,61.0,17.0,0
9050,9050, 60 months,0.2053,242.45,G,2.0,MORTGAGE,85000.0,VERIFIED - income,house,CO,15.4,3.0,942.5666666666667,5.0,8.0,0.0,1182,84.4,23.0,0
6000,6000, 36 months,0.1223,199.95,C,10.0,MORTGAGE,109200.0,VERIFIED - income source,debt_consolidation,NJ,5.91,0.0,955.7333333333333,0.0,6.0,0.0,3963,84.7,19.0,0
10000,10000, 36 months,0.0859,316.11,A,10.0,MORTGAGE,88500.0,not verified,educational,FL,8.83,0.0,1047.0333333333333,0.0,13.0,0.0,75336,32.6,31.0,0
16000,16000, 60 months,0.1677,395.67,D,10.0,MORTGAGE,120000.0,not verified,debt_consolidation,HI,16.44,0.0,1077.5,0.0,8.0,0.0,48482,88.1,25.0,0
33600,33600, 60 months,0.1427,786.53,C,10.0,RENT,86000.0,VERIFIED - income source,debt_consolidation,IL,20.57,0.0,1030.8333333333333,0.0,6.0,0.0,45043,57.0,18.0,0
8000,8000, 36 months,0.1426,274.45,C,3.0,RENT,70000.0,not verified,credit_card,NY,18.48,0.0,1022.7,0.0,21.0,0.0,7862,71.5,35.0,0
15000,15000, 60 months,0.1349,345.08,C,0.0,RENT,50000.0,VERIFIED - income source,small_business,PA,13.08,0.0,923.2333333333333,3.0,8.0,0.0,1250,9.0,19.0,0
21250,21250, 36 months,0.1025,688.18,B,3.0,RENT,53000.0,VERIFIED - income source,credit_card,MA,24.09,0.0,964.8333333333334,3.0,7.0,0.0,13851,60.5,22.0,0
10000,10000, 36 months,0.0599,304.18,A,10.0,RENT,84000.0,not verified,other,FL,17.17,0.0,997.3,3.0,9.0,0.0,3001,31.9,21.0,0
25000,25000, 36 months,0.0933,798.84,B,1.0,RENT,100000.0,not verified,small_business,NY,1.57,0.0,1039.9666666666667,5.0,9.0,0.0,17,0.1,15.0,1
4500,4500, 60 months,0.17800000000000002,113.79,F,4.0,MORTGAGE,60000.0,not verified,home_improvement,NY,22.0,0.0,950.6333333333333,7.0,20.0,0.0,9820,59.2,46.0,0
4000,4000, 36 months,0.1273,134.27,C,10.0,RENT,48804.0,not verified,debt_consolidation,CA,8.73,0.0,945.6,3.0,6.0,0.0,3000,53.6,14.0,1
7000,7000, 36 months,0.2011,260.53,G,10.0,RENT,30000.0,not verified,debt_consolidation,FL,10.44,0.0,831.9666666666667,4.0,10.0,1.0,6402,80.0,11.0,0
8000,8000, 36 months,0.1527,278.39,C,2.0,OWN,108000.0,not verified,house,CA,12.48,0.0,900.9333333333333,1.0,12.0,0.0,10957,81.8,19.0,1
2000,2000, 36 months,0.1496,69.3,D,4.0,MORTGAGE,36000.0,not verified,debt_consolidation,FL,20.8,0.0,905.0,0.0,12.0,0.0,1822,56.9,17.0,0
18000,18000, 36 months,0.1629,635.41,D,10.0,OWN,140000.0,VERIFIED - income,debt_consolidation,TX,21.8,0.0,924.2666666666667,1.0,14.0,0.0,34809,90.2,35.0,0
11500,11500, 60 months,0.1558,277.1,D,4.0,MORTGAGE,71000.0,VERIFIED - income,credit_card,AZ,24.66,0.0,903.9666666666667,0.0,10.0,0.0,31452,84.1,14.0,1
3000,3000, 36 months,0.0705,92.7,A,5.0,RENT,38000.0,not verified,credit_card,FL,16.8,0.0,916.1333333333333,2.0,8.0,0.0,4088,15.0,19.0,0
30000,30000, 60 months,0.1677,741.88,E,4.0,RENT,65000.0,VERIFIED - income,debt_consolidation,NM,19.27,0.0,957.7666666666667,1.0,13.0,0.0,21191,77.9,52.0,0
5375,4950, 36 months,0.12210000000000001,164.91,B,1.0,MORTGAGE,22000.0,not verified,debt_consolidation,MO,22.8,0.0,992.2666666666667,0.0,12.0,0.0,10128,46.0,20.0,0
8000,8000, 36 months,0.0751,248.88,A,9.0,MORTGAGE,45000.0,not verified,credit_card,IL,13.95,0.0,933.4333333333333,1.0,7.0,0.0,10891,26.9,17.0,0
10750,10750, 36 months,0.1223,358.24,C,3.0,MORTGAGE,78750.0,VERIFIED - income,debt_consolidation,HI,13.33,0.0,1092.7333333333333,3.0,12.0,0.0,12601,36.6,22.0,0
4500,4500, 36 months,0.08,141.02,A,4.0,RENT,20004.0,not verified,debt_consolidation,AL,13.74,0.0,1161.7,0.0,9.0,0.0,3223,4.0,28.0,0
5500,5500, 36 months,0.1491,190.42,D,2.0,RENT,21700.0,VERIFIED - income source,debt_consolidation,NY,18.3,0.0,828.9,0.0,9.0,0.0,7637,58.3,11.0,1
10000,10000, 36 months,0.0579,303.27,A,3.0,OWN,50000.0,not verified,credit_card,IL,16.22,0.0,915.1333333333333,0.0,7.0,0.0,9669,27.2,22.0,0
6000,6000, 36 months,0.1461,206.86,D,1.0,RENT,45000.0,not verified,debt_consolidation,IL,16.67,0.0,879.6333333333333,2.0,16.0,0.0,7367,79.8,20.0,0
5100,5100, 36 months,0.1186,169.06,B,5.0,RENT,47133.0,not verified,medical,NY,0.97,1.0,843.1,0.0,7.0,0.0,1366,17.8,11.0,0
10000,10000, 36 months,0.1418,342.66,E,9.0,MORTGAGE,35400.0,not verified,debt_consolidation,NC,7.63,0.0,968.9333333333333,0.0,8.0,1.0,5957,82.7,16.0,0
8875,8875, 36 months,0.079,277.71,A,10.0,MORTGAGE,58044.0,VERIFIED - income source,debt_consolidation,CA,19.43,0.0,937.4666666666667,3.0,11.0,0.0,11540,43.2,30.0,1
6400,6400, 36 months,0.0599,194.68,A,9.0,MORTGAGE,90000.0,not verified,credit_card,MD,11.43,0.0,999.3333333333334,0.0,13.0,0.0,8442,39.1,22.0,0
3000,3000, 36 months,0.13470000000000001,101.77,C,10.0,RENT,41000.0,not verified,debt_consolidation,CA,5.21,0.0,998.3333333333334,0.0,6.0,1.0,5805,80.6,9.0,0
20000,12225, 60 months,0.1558,294.57,D,10.0,MORTGAGE,135200.0,VERIFIED - income,home_improvement,MA,11.83,0.0,964.8333333333334,6.0,15.0,0.0,10592,13.3,31.0,0
4000,4000, 36 months,0.07400000000000001,124.24,A,0.0,RENT,36000.0,not verified,major_purchase,FL,10.43,0.0,919.2,0.0,6.0,0.0,2063,12.1,13.0,0
14400,14400, 36 months,0.12689999999999999,483.05,B,6.0,RENT,135000.0,not verified,debt_consolidation,CA,12.74,0.0,989.2,0.0,13.0,0.0,8762,88.9,25.0,0
13250,13250, 60 months,0.1727,331.23,D,0.0,RENT,26000.0,not verified,debt_consolidation,MA,10.89,0.0,839.0333333333333,3.0,8.0,0.0,9138,59.7,18.0,0
12825,12825, 60 months,0.1677,317.16,E,2.0,RENT,30000.0,not verified,debt_consolidation,PA,19.88,0.0,886.7,1.0,10.0,0.0,10338,40.5,16.0,0
3150,3150, 36 months,0.1099,103.12,B,9.0,RENT,15300.0,VERIFIED - income,debt_consolidation,WA,19.76,0.0,891.8,0.0,5.0,0.0,9316,76.4,9.0,0
6000,6000, 36 months,0.1322,202.81,C,2.0,RENT,43000.0,not verified,debt_consolidation,CA,22.32,0.0,879.6333333333333,0.0,5.0,0.0,7115,76.5,5.0,0
24000,24000, 36 months,0.1099,785.62,B,4.0,RENT,78000.0,VERIFIED - income,credit_card,TX,12.35,0.0,1063.2666666666667,0.0,7.0,0.0,21096,79.0,18.0,0
15000,15000, 60 months,0.1349,345.08,C,10.0,RENT,105000.0,not verified,debt_consolidation,NY,17.03,0.0,958.8,0.0,18.0,0.0,24118,67.4,29.0,0
3000,3000, 36 months,0.1392,102.42,C,4.0,MORTGAGE,200000.0,not verified,small_business,TX,5.35,1.0,983.1666666666666,1.0,10.0,1.0,5415,12.8,20.0,0
18000,18000, 60 months,0.17579999999999998,452.98,D,5.0,RENT,36000.0,VERIFIED - income,credit_card,CA,10.33,0.0,879.6333333333333,0.0,5.0,0.0,13905,35.1,12.0,1
4200,4200, 60 months,0.1036,89.99,B,6.0,OWN,44500.0,not verified,home_improvement,OH,20.68,0.0,977.0333333333333,0.0,6.0,0.0,4508,59.3,20.0,1
18500,18500, 36 months,0.1316,624.75,C,6.0,OWN,55000.0,VERIFIED - income,debt_consolidation,MO,21.67,0.0,951.6666666666666,1.0,12.0,0.0,24983,63.7,26.0,1
24250,24250, 36 months,0.1253,811.56,B,5.0,OWN,101000.0,not verified,debt_consolidation,OH,14.3,0.0,954.7333333333333,0.0,5.0,0.0,33098,83.8,18.0,0
20000,20000, 36 months,0.1704,713.49,E,1.0,RENT,180000.0,VERIFIED - income,credit_card,NY,10.9,0.0,969.9333333333333,2.0,10.0,1.0,51497,90.3,16.0,0
10000,10000, 36 months,0.0766,311.8,A,0.0,RENT,110000.0,VERIFIED - income,major_purchase,NY,9.17,0.0,888.7666666666667,1.0,10.0,0.0,7248,38.3,23.0,0
25000,17500, 60 months,0.1323,400.25,C,10.0,MORTGAGE,49068.0,VERIFIED - income,home_improvement,FL,12.18,0.0,1031.8666666666666,0.0,5.0,0.0,24666,57.8,12.0,1
12000,12000, 36 months,0.0662,368.45,A,8.0,RENT,45000.0,not verified,credit_card,MN,9.89,0.0,921.2333333333333,0.0,10.0,0.0,14924,60.9,31.0,0
5000,5000, 36 months,0.1348,169.63,C,8.0,MORTGAGE,30000.0,not verified,debt_consolidation,CO,13.44,0.0,929.3666666666667,1.0,20.0,0.0,7168,26.4,36.0,1
5600,5600, 36 months,0.1533,195.04,D,0.0,RENT,24000.0,not verified,other,MT,20.05,0.0,869.5,5.0,14.0,0.0,2426,75.8,25.0,0
15000,15000, 60 months,0.19030000000000002,389.36,E,10.0,MORTGAGE,86945.0,VERIFIED - income,small_business,IL,10.72,1.0,991.2666666666667,3.0,6.0,1.0,5658,72.9,18.0,0
12000,12000, 36 months,0.11359999999999999,394.94,B,3.0,MORTGAGE,48000.0,not verified,debt_consolidation,FL,13.18,0.0,1098.7666666666667,1.0,10.0,1.0,12844,54.0,21.0,0
21200,21200, 60 months,0.17579999999999998,533.51,D,10.0,MORTGAGE,47000.0,VERIFIED - income,credit_card,WI,24.05,0.0,985.1333333333333,1.0,6.0,0.0,21112,80.9,28.0,0
25000,25000, 36 months,0.1038,811.15,B,10.0,RENT,74400.0,VERIFIED - income,debt_consolidation,TX,19.6,0.0,1001.3666666666667,0.0,8.0,0.0,19536,31.4,29.0,0
8000,8000, 60 months,0.1306,182.28,C,2.0,RENT,135996.0,VERIFIED - income,other,AL,6.1,1.0,1078.5333333333333,1.0,5.0,0.0,20486,84.7,11.0,1
25000,25000, 60 months,0.1427,585.22,C,0.0,RENT,60000.0,VERIFIED - income source,debt_consolidation,NY,20.68,0.0,988.2,0.0,9.0,0.0,19945,64.6,20.0,1
25000,25000, 60 months,0.1335,573.32,C,10.0,MORTGAGE,92000.0,VERIFIED - income,debt_consolidation,NY,21.08,0.0,1094.7,0.0,15.0,0.0,25784,40.9,38.0,0
10000,6375, 36 months,0.0617,194.44,A,2.0,MORTGAGE,45000.0,VERIFIED - income,home_improvement,FL,0.77,1.0,987.1666666666666,3.0,7.0,0.0,736,4.5,18.0,0
7000,7000, 36 months,0.0766,218.26,A,10.0,RENT,38000.0,VERIFIED - income,moving,CA,0.32,0.0,1138.3666666666666,0.0,4.0,0.0,460,5.1,21.0,0
20000,20000, 60 months,0.1306,455.68,C,4.0,MORTGAGE,98000.0,VERIFIED - income source,debt_consolidation,NC,16.48,0.0,1080.5666666666666,0.0,15.0,0.0,18711,50.3,41.0,0
8000,8000, 36 months,0.1149,263.78,B,9.0,MORTGAGE,62500.0,VERIFIED - income source,small_business,CA,15.01,0.0,932.4333333333333,0.0,12.0,0.0,11316,69.0,20.0,0
10200,10200, 36 months,0.079,319.17,A,0.0,MORTGAGE,65000.0,VERIFIED - income source,other,CA,16.98,0.0,914.1,0.0,13.0,0.0,23338,38.4,27.0,0
3250,3250, 60 months,0.1199,72.28,B,3.0,MORTGAGE,48000.0,VERIFIED - income,car,CT,13.2,0.0,872.5333333333333,0.0,8.0,1.0,2670,38.7,13.0,1
22750,22750, 60 months,0.1891,589.03,F,10.0,MORTGAGE,68000.0,VERIFIED - income source,debt_consolidation,TX,23.59,0.0,912.0666666666667,2.0,14.0,0.0,7817,35.2,28.0,1
13600,13600, 60 months,0.12689999999999999,307.29,B,1.0,RENT,62000.0,not verified,debt_consolidation,TX,11.98,0.0,917.1666666666666,2.0,11.0,0.0,16902,53.5,35.0,0
7000,7000, 36 months,0.0888,222.21,B,0.0,RENT,52000.0,not verified,major_purchase,NY,1.66,0.0,902.9666666666667,1.0,6.0,0.0,2594,39.3,9.0,0
12000,12000, 60 months,0.12990000000000002,272.98,C,0.0,RENT,36000.0,VERIFIED - income source,debt_consolidation,CA,23.67,0.0,911.0333333333333,1.0,15.0,0.0,7385,51.6,22.0,0
4000,4000, 36 months,0.07139999999999999,123.76,A,2.0,MORTGAGE,250000.0,not verified,credit_card,CA,2.77,0.0,970.9666666666667,1.0,17.0,0.0,1002,2.4,47.0,0
9800,9800, 36 months,0.0932,313.08,A,4.0,MORTGAGE,34000.0,not verified,debt_consolidation,FL,22.62,0.0,1035.8666666666666,0.0,14.0,0.0,16248,23.9,48.0,0
25000,25000, 60 months,0.1427,585.22,C,,MORTGAGE,117000.0,VERIFIED - income,debt_consolidation,IL,12.71,0.0,30.433333333333334,1.0,12.0,0.0,29323,72.6,39.0,0
12000,12000, 36 months,0.1099,392.83,B,2.0,RENT,60000.0,not verified,debt_consolidation,NY,15.44,0.0,916.1333333333333,0.0,6.0,0.0,13309,73.5,19.0,0
4750,4750, 36 months,0.1361,161.45,C,2.0,MORTGAGE,19200.0,VERIFIED - income,debt_consolidation,LA,3.63,0.0,845.1666666666666,1.0,4.0,0.0,2111,44.0,7.0,0
15000,15000, 60 months,0.1727,374.97,D,10.0,MORTGAGE,70000.0,not verified,debt_consolidation,GA,14.83,0.0,1022.7,1.0,11.0,0.0,14344,59.3,30.0,0
8575,8575, 36 months,0.0751,266.77,A,,RENT,32400.0,not verified,debt_consolidation,FL,5.26,0.0,929.3666666666667,0.0,8.0,0.0,5079,37.9,24.0,0
6000,6000, 36 months,0.1099,196.41,B,5.0,MORTGAGE,52000.0,not verified,debt_consolidation,MO,11.98,1.0,845.1666666666666,0.0,8.0,0.0,3255,72.3,12.0,1
2500,2500, 36 months,0.1099,81.84,B,10.0,MORTGAGE,22800.0,VERIFIED - income source,debt_consolidation,FL,12.95,0.0,859.3666666666667,1.0,6.0,0.0,8063,84.9,8.0,0
5000,5000, 36 months,0.0542,150.8,A,10.0,MORTGAGE,53000.0,VERIFIED - income source,major_purchase,VA,27.4,0.0,1170.8333333333333,0.0,13.0,0.0,2983,10.2,36.0,0
10800,10800, 60 months,0.16399999999999998,264.94,E,5.0,RENT,45000.0,VERIFIED - income,credit_card,AZ,20.67,0.0,899.9,1.0,6.0,0.0,5784,86.3,26.0,0
15000,15000, 36 months,0.1361,509.83,C,0.0,RENT,70000.0,VERIFIED - income source,credit_card,NY,8.19,0.0,937.4666666666667,0.0,9.0,0.0,10411,56.0,21.0,0
26000,26000, 36 months,0.1427,892.04,C,0.0,RENT,85000.0,VERIFIED - income,debt_consolidation,VA,22.79,1.0,917.1666666666666,0.0,9.0,0.0,19271,73.6,17.0,0
3500,3500, 36 months,0.0729,108.54,A,10.0,MORTGAGE,75996.0,not verified,other,CA,15.54,0.0,1035.8666666666666,0.0,12.0,0.0,41602,77.2,26.0,0
10000,10000, 60 months,0.1398,232.58,C,4.0,RENT,47000.0,VERIFIED - income source,other,MO,14.86,0.0,899.9,4.0,9.0,0.0,5188,24.1,13.0,0
5000,5000, 36 months,0.138,170.41,D,2.0,MORTGAGE,77000.0,VERIFIED - income,credit_card,CT,14.01,0.0,916.1333333333333,2.0,16.0,0.0,22458,66.4,21.0,0
10000,10000, 60 months,0.16399999999999998,245.32,E,6.0,RENT,53000.0,not verified,debt_consolidation,FL,10.71,1.0,938.4666666666667,1.0,12.0,0.0,11470,47.6,19.0,1
8400,8400, 36 months,0.0603,255.66,A,1.0,OWN,45500.0,not verified,major_purchase,MA,6.57,0.0,1110.9333333333334,0.0,5.0,0.0,1494,8.4,7.0,0
10000,10000, 36 months,0.11710000000000001,330.76,B,5.0,MORTGAGE,145000.0,not verified,other,MO,10.65,0.0,888.7666666666667,0.0,13.0,0.0,18869,77.0,25.0,0
6000,6000, 36 months,0.1349,203.59,C,2.0,MORTGAGE,22500.0,not verified,debt_consolidation,MO,8.32,0.0,853.2333333333333,1.0,5.0,0.0,5552,81.6,10.0,0
20000,12400, 60 months,0.16449999999999998,304.52,E,4.0,RENT,43656.0,VERIFIED - income,credit_card,GA,6.51,0.0,909.0666666666667,1.0,4.0,0.0,3446,86.1,12.0,0
8000,8000, 36 months,0.09630000000000001,256.76,A,0.0,RENT,45000.0,VERIFIED - income,home_improvement,CA,1.28,0.0,896.9,0.0,5.0,0.0,25,0.1,11.0,0
10000,10000, 36 months,0.08900000000000001,317.54,A,5.0,RENT,36996.0,VERIFIED - income,other,RI,18.46,0.0,872.5333333333333,2.0,4.0,0.0,4527,68.6,14.0,0
15000,15000, 36 months,0.0691,462.54,A,8.0,MORTGAGE,62500.0,not verified,home_improvement,MA,2.5,0.0,979.1,1.0,7.0,0.0,5526,43.2,12.0,0
7000,7000, 36 months,0.0894,222.41,A,10.0,MORTGAGE,120000.0,not verified,other,CA,9.44,0.0,938.4666666666667,0.0,9.0,0.0,7124,31.0,35.0,0
3200,3200, 36 months,0.079,100.13,A,,MORTGAGE,48000.0,not verified,debt_consolidation,GA,27.15,0.0,1030.8333333333333,0.0,7.0,0.0,27919,74.8,29.0,1
25000,25000, 60 months,0.1427,585.22,C,10.0,MORTGAGE,129996.0,VERIFIED - income,debt_consolidation,FL,18.62,0.0,1023.7,3.0,14.0,0.0,45086,45.4,36.0,0
1400,1400, 36 months,0.1483,48.42,D,8.0,MORTGAGE,54000.0,not verified,debt_consolidation,GA,23.96,0.0,995.3333333333334,3.0,10.0,0.0,7760,98.5,21.0,0
3000,3000, 36 months,0.0699,92.62,A,2.0,OWN,32000.0,not verified,debt_consolidation,KS,23.44,0.0,950.6333333333333,1.0,11.0,0.0,1545,4.1,41.0,0
15000,15000, 36 months,0.10619999999999999,488.4,B,0.0,RENT,37000.0,VERIFIED - income,debt_consolidation,NY,19.72,0.0,914.1,0.0,7.0,0.0,4387,57.0,17.0,0
2100,2100, 36 months,0.12210000000000001,69.97,B,0.0,RENT,24000.0,not verified,educational,WA,19.35,0.0,38.53333333333333,0.0,6.0,0.0,0,0.0,18.0,0
4500,4500, 36 months,0.0751,140.0,A,0.0,MORTGAGE,36000.0,VERIFIED - income source,moving,CA,13.9,0.0,899.9,0.0,10.0,0.0,387,2.5,26.0,0
10725,10725, 36 months,0.1316,362.19,C,1.0,RENT,55000.0,not verified,credit_card,MD,12.09,0.0,886.7,2.0,17.0,0.0,20854,49.3,27.0,0
14000,14000, 36 months,0.1099,458.28,B,6.0,MORTGAGE,140400.0,VERIFIED - income,wedding,NY,13.23,0.0,1043.0,0.0,10.0,0.0,29294,69.6,19.0,0
5000,5000, 60 months,0.1074,108.07,B,0.0,OWN,24000.0,VERIFIED - income,home_improvement,CA,23.1,0.0,937.4666666666667,0.0,3.0,0.0,7286,39.6,9.0,0
10200,10200, 60 months,0.1036,218.54,B,5.0,MORTGAGE,32500.0,VERIFIED - income source,car,OH,5.8,0.0,896.9,0.0,2.0,0.0,68973,36.88,9.0,0
6000,6000, 36 months,0.0751,186.67,A,6.0,MORTGAGE,75000.0,not verified,educational,GA,11.95,0.0,997.3,0.0,11.0,0.0,63278,61.0,23.0,0
4800,4800, 36 months,0.09630000000000001,154.06,A,10.0,MORTGAGE,129996.0,not verified,small_business,CA,7.38,0.0,998.3333333333334,1.0,10.0,0.0,27399,41.1,20.0,0
5000,5000, 36 months,0.07490000000000001,155.51,A,2.0,RENT,36100.0,not verified,major_purchase,AZ,24.72,0.0,917.1666666666666,0.0,10.0,0.0,8546,18.4,20.0,0
24000,24000, 36 months,0.1183,795.22,B,10.0,OWN,150000.0,not verified,major_purchase,MA,7.06,0.0,1193.1333333333334,0.0,10.0,0.0,346,0.7,16.0,0
7000,7000, 36 months,0.0579,212.29,A,2.0,MORTGAGE,96000.0,VERIFIED - income,credit_card,PA,20.26,0.0,1070.3666666666666,0.0,8.0,0.0,5438,60.4,22.0,0
13575,13575, 60 months,0.1349,312.29,C,10.0,MORTGAGE,80400.0,VERIFIED - income source,debt_consolidation,MD,12.61,0.0,960.7666666666667,2.0,11.0,0.0,38279,72.5,32.0,0
5000,5000, 36 months,0.1114,164.02,B,1.0,RENT,30000.0,not verified,educational,OH,14.48,0.0,906.0333333333333,0.0,4.0,0.0,135,1.8,4.0,0
9250,9250, 36 months,0.0859,292.4,A,2.0,RENT,24996.0,not verified,major_purchase,PA,22.9,0.0,876.6,1.0,11.0,0.0,3803,11.7,31.0,0
5000,5000, 36 months,0.0999,161.32,B,4.0,RENT,47000.0,VERIFIED - income source,debt_consolidation,AL,2.55,0.0,900.9333333333333,0.0,8.0,0.0,4402,26.8,20.0,0
2500,2500, 36 months,0.10369999999999999,81.11,B,10.0,MORTGAGE,57744.0,not verified,home_improvement,OH,15.77,0.0,925.3,2.0,7.0,0.0,5916,68.8,22.0,0
8000,8000, 36 months,0.1149,263.78,B,1.0,RENT,83500.0,not verified,debt_consolidation,OH,4.8,1.0,889.7666666666667,1.0,4.0,0.0,4086,34.0,13.0,0
21600,21600, 36 months,0.1261,723.74,D,0.0,MORTGAGE,125000.0,not verified,other,NM,16.94,0.0,958.8,3.0,21.0,0.0,167006,53.5,40.0,0
25000,25000, 36 months,0.17859999999999998,902.06,G,5.0,MORTGAGE,350000.0,not verified,home_improvement,CA,17.64,0.0,968.9333333333333,14.0,17.0,0.0,44827,80.4,37.0,0
24000,24000, 36 months,0.1565,839.67,D,10.0,MORTGAGE,325000.0,VERIFIED - income,medical,IL,5.32,1.0,41.6,4.0,10.0,0.0,388892,6.1,25.0,0
9000,9000, 36 months,0.1065,293.16,B,0.0,RENT,52000.0,VERIFIED - income source,debt_consolidation,MA,9.65,0.0,902.9666666666667,0.0,4.0,0.0,9330,72.9,11.0,0
6000,6000, 36 months,0.1527,208.79,C,10.0,MORTGAGE,35900.0,VERIFIED - income source,small_business,VA,15.38,0.0,929.3666666666667,3.0,6.0,1.0,760,69.1,19.0,0
17000,17000, 36 months,0.1349,576.82,C,1.0,OWN,43200.0,VERIFIED - income source,other,TX,13.47,0.0,986.1666666666666,0.0,7.0,0.0,14264,42.6,15.0,0
4500,4500, 36 months,0.10369999999999999,145.99,B,6.0,MORTGAGE,86000.0,VERIFIED - income source,home_improvement,MD,3.87,0.0,948.6,0.0,8.0,1.0,8697,94.5,13.0,0
15000,15000, 36 months,0.1311,506.18,C,0.0,MORTGAGE,110004.0,VERIFIED - income,debt_consolidation,TX,12.5,0.0,16.233333333333334,6.0,19.0,0.0,33112,66.9,55.0,0
600,600, 36 months,0.11539999999999999,19.8,C,0.0,RENT,5000.0,not verified,other,AZ,4.8,0.0,854.2666666666667,3.0,4.0,0.0,228,19.0,4.0,0
6400,6400, 36 months,0.12689999999999999,214.69,B,3.0,RENT,35000.0,not verified,credit_card,PA,14.33,0.0,867.4333333333333,1.0,15.0,0.0,6886,69.6,18.0,0
13000,13000, 60 months,0.1149,285.84,B,10.0,OWN,55000.0,VERIFIED - income source,debt_consolidation,CA,11.89,0.0,940.5,1.0,12.0,1.0,9817,33.8,27.0,0
20000,20000, 60 months,0.16820000000000002,495.12,E,10.0,MORTGAGE,50400.0,VERIFIED - income,debt_consolidation,TX,4.24,0.0,889.7666666666667,1.0,7.0,0.0,6220,33.3,12.0,1
10250,10250, 36 months,0.0542,309.14,A,10.0,MORTGAGE,80000.0,not verified,debt_consolidation,MA,11.41,0.0,982.1333333333333,0.0,13.0,0.0,8160,9.4,29.0,0
18000,11650, 60 months,0.1099,253.25,B,10.0,MORTGAGE,45000.0,VERIFIED - income source,debt_consolidation,WI,19.31,0.0,992.2666666666667,0.0,10.0,0.0,20379,69.3,37.0,0
2100,2100, 36 months,0.0751,65.34,A,,RENT,8000.0,VERIFIED - income,vacation,NY,7.5,0.0,928.3333333333334,0.0,4.0,0.0,1127,10.3,6.0,0
7500,7500, 36 months,0.1496,259.85,D,3.0,RENT,90000.0,not verified,car,CA,17.6,0.0,1034.8666666666666,0.0,17.0,0.0,16517,31.2,38.0,0
20000,20000, 60 months,0.2391,574.32,G,0.0,MORTGAGE,135000.0,VERIFIED - income,debt_consolidation,CA,9.47,2.0,977.0333333333333,0.0,5.0,0.0,11168,98.8,26.0,0
11200,11200, 36 months,0.145,385.52,E,1.0,MORTGAGE,76000.0,not verified,debt_consolidation,KY,20.02,0.0,951.6666666666666,6.0,18.0,1.0,7327,50.9,40.0,0
7350,7350, 36 months,0.1479,254.04,C,10.0,MORTGAGE,53000.0,not verified,debt_consolidation,VA,21.55,0.0,1184.0,1.0,9.0,0.0,31250,71.7,27.0,0
4500,4500, 36 months,0.1149,148.38,B,0.0,RENT,24000.0,VERIFIED - income source,major_purchase,NV,3.7,1.0,915.1333333333333,0.0,6.0,0.0,846,25.6,8.0,0
17600,17600, 60 months,0.16820000000000002,435.71,E,3.0,MORTGAGE,72000.0,VERIFIED - income,debt_consolidation,OH,17.67,0.0,979.1,0.0,7.0,1.0,20057,95.5,24.0,0
14000,14000, 36 months,0.1099,458.28,B,10.0,MORTGAGE,59000.0,VERIFIED - income,debt_consolidation,VA,16.92,1.0,952.6666666666666,0.0,16.0,0.0,14217,17.8,39.0,0
7500,7500, 36 months,0.0751,233.34,A,10.0,MORTGAGE,55000.0,not verified,credit_card,WI,4.17,0.0,956.7666666666667,0.0,11.0,1.0,6230,24.8,20.0,0
7000,7000, 60 months,0.1417,163.5,C,10.0,RENT,59000.0,not verified,debt_consolidation,MN,20.87,0.0,948.6,1.0,9.0,0.0,11958,79.7,22.0,0
3200,3200, 36 months,0.1268,107.33,C,0.0,MORTGAGE,37344.0,VERIFIED - income source,debt_consolidation,PA,14.11,0.0,915.1333333333333,3.0,11.0,0.0,5486,39.5,23.0,0
20000,20000, 60 months,0.1864,514.86,E,4.0,RENT,87000.0,VERIFIED - income,debt_consolidation,IL,9.31,2.0,1025.7333333333333,1.0,7.0,0.0,20970,88.4,32.0,0
10000,10000, 36 months,0.0774,312.19,A,10.0,MORTGAGE,85000.0,VERIFIED - income,debt_consolidation,OR,0.17,0.0,1023.7,0.0,9.0,0.0,2994,9.5,37.0,0
12500,12500, 36 months,0.1065,407.17,B,5.0,RENT,31000.0,not verified,debt_consolidation,TX,21.02,0.0,926.3,1.0,5.0,0.0,1365,42.7,8.0,0
15000,15000, 36 months,0.1166,495.79,C,2.0,RENT,36000.0,not verified,home_improvement,NJ,5.17,1.0,974.0,2.0,2.0,0.0,1340,53.6,16.0,1
1200,1200, 36 months,0.1273,40.28,C,,RENT,4200.0,not verified,educational,VA,4.29,1.0,841.0666666666667,0.0,4.0,0.0,63,7.9,5.0,0
4500,4500, 36 months,0.1349,152.69,C,0.0,RENT,60000.0,VERIFIED - income,other,OK,23.02,0.0,907.0333333333333,2.0,9.0,0.0,1875,34.1,27.0,1
