loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio
30000, 36 months,0.1629,D,140000.0,VERIFIED - income,debt_consolidation,3.0,9.1,54.0,0,28.328076901286096,4.666666666666667
7500, 36 months,0.16399999999999998,F,80000.0,not verified,other,0.0,85.1,29.0,0,28.283742504808234,10.666666666666666
4000, 36 months,0.1629,D,43000.0,not verified,other,3.0,97.5,9.0,0,28.326605764464272,10.75
16000, 36 months,0.1025,B,53000.0,not verified,debt_consolidation,2.0,41.4,69.0,0,30.87849312953528,3.3125
8000, 36 months,0.10949999999999999,B,39996.0,not verified,car,1.0,48.5,43.0,1,30.568186160253717,4.9995
5000, 36 months,0.1496,D,31000.0,not verified,other,1.0,67.1,3.0,0,28.86169475871623,6.2
10375, 36 months,0.1427,C,35000.0,not verified,credit_card,1.0,65.9,15.0,0,29.14653331835038,3.3734939759036147
8000, 36 months,0.0849,A,77500.0,VERIFIED - income source,debt_consolidation,1.0,57.2,45.0,0,31.68191358758069,9.6875
3500, 36 months,0.0542,A,72000.0,VERIFIED - income,major_purchase,0.0,14.4,21.0,0,33.15649867374005,20.571428571428573
25000, 36 months,0.1493,E,160000.0,VERIFIED - income,other,0.0,73.9,15.0,0,28.875695904271293,6.4
9950, 36 months,0.0788,A,86000.0,not verified,other,0.0,31.7,19.0,0,31.967871485943775,8.64321608040201
12000, 36 months,0.1323,C,96000.0,VERIFIED - income source,debt_consolidation,0.0,75.9,21.0,0,29.581422866439873,8.0
5000, 36 months,0.09910000000000001,B,25000.0,not verified,other,1.0,0.0,29.0,1,31.030844659591637,5.0
6000, 36 months,0.1001,B,60000.0,not verified,debt_consolidation,0.0,54.9,11.0,0,30.985333608758523,10.0
21000, 60 months,0.1929,E,150000.0,VERIFIED - income,debt_consolidation,0.0,90.5,20.0,1,38.31347722172556,7.142857142857143
8700, 36 months,0.0788,A,65000.0,VERIFIED - income,debt_consolidation,0.0,31.1,20.0,0,31.96766489068529,7.471264367816092
15600, 60 months,0.17489999999999997,D,60000.0,VERIFIED - income source,debt_consolidation,0.0,51.5,11.0,1,39.81318428910497,3.8461538461538463
12000, 36 months,0.0662,A,50000.0,not verified,debt_consolidation,2.0,1.8,15.0,0,32.568869588818025,4.166666666666667
3200, 36 months,0.1496,D,57500.0,not verified,debt_consolidation,1.0,95.4,29.0,0,28.862631911247405,17.96875
7200, 36 months,0.08,A,42996.0,not verified,debt_consolidation,1.0,58.7,18.0,0,31.912064533286056,5.971666666666667
5600, 36 months,0.1242,B,60000.0,not verified,small_business,0.0,45.0,22.0,0,29.92572008763961,10.714285714285714
18200, 60 months,0.15990000000000001,D,44088.0,not verified,debt_consolidation,2.0,58.9,19.0,1,41.12994350282486,2.4224175824175824
20950, 60 months,0.1479,C,75000.0,VERIFIED - income,debt_consolidation,1.0,66.1,37.0,0,42.22938923604112,3.579952267303103
5300, 36 months,0.17989999999999998,E,36000.0,VERIFIED - income source,debt_consolidation,2.0,55.4,8.0,0,27.663239208726967,6.7924528301886795
34000, 60 months,0.1991,E,243000.0,VERIFIED - income,other,0.0,48.9,39.0,0,37.81559337114893,7.147058823529412
5000, 36 months,0.1186,B,99600.0,VERIFIED - income source,car,2.0,57.9,17.0,0,30.167732593218293,19.92
8500, 36 months,0.0888,B,43000.0,not verified,debt_consolidation,1.0,38.5,7.0,0,31.501315643182746,5.0588235294117645
10000, 60 months,0.1714,E,54000.0,VERIFIED - income source,debt_consolidation,2.0,5.0,29.0,0,40.11553273427471,5.4
5600, 60 months,0.1565,D,70000.0,VERIFIED - income source,debt_consolidation,1.0,30.6,52.0,0,41.43544210136885,12.5
6000, 36 months,0.0699,A,65000.0,VERIFIED - income source,car,3.0,35.0,38.0,0,32.39041243791837,10.833333333333334
20000, 60 months,0.1223,C,95800.0,VERIFIED - income,debt_consolidation,1.0,8.3,44.0,0,44.72071910916327,4.79
8000, 60 months,0.0617,A,69996.0,not verified,other,1.0,21.1,38.0,1,51.513200257566,8.7495
10800, 36 months,0.15990000000000001,D,54000.0,not verified,debt_consolidation,0.0,96.6,14.0,1,28.447254049782696,5.0
5000, 36 months,0.09630000000000001,A,76344.0,not verified,house,1.0,51.0,48.0,0,31.15653040877368,15.2688
7000, 36 months,0.079,A,43200.0,not verified,vacation,0.0,12.0,24.0,1,31.95763330898466,6.171428571428572
1825, 36 months,0.1562,D,14400.0,VERIFIED - income,credit_card,3.0,76.9,4.0,0,28.596051394547164,7.890410958904109
3400, 36 months,0.0849,A,76000.0,not verified,debt_consolidation,1.0,54.3,32.0,0,31.680954155795753,22.352941176470587
12000, 36 months,0.0579,A,77004.0,not verified,home_improvement,0.0,4.4,35.0,0,32.9733740004946,6.417
3600, 36 months,0.12689999999999999,B,90000.0,not verified,other,2.0,88.0,14.0,0,29.808727332946926,25.0
15000, 36 months,0.10830000000000001,B,60480.0,VERIFIED - income,debt_consolidation,3.0,40.1,16.0,0,30.619743610680167,4.032
5000, 36 months,0.1531,D,55000.0,not verified,debt_consolidation,0.0,,4.0,0,28.722426470588232,11.0
13000, 36 months,0.1392,C,57996.0,not verified,debt_consolidation,3.0,28.3,43.0,0,29.293794222362433,4.461230769230769
10500, 36 months,0.07490000000000001,A,60000.0,not verified,debt_consolidation,1.0,26.6,28.0,0,32.15237162017332,5.714285714285714
6500, 36 months,0.12990000000000002,C,68000.0,not verified,home_improvement,2.0,49.2,9.0,0,29.683076080007307,10.461538461538462
35000, 60 months,0.1602,D,135000.0,VERIFIED - income,credit_card,2.0,17.5,27.0,0,41.10345151554298,3.857142857142857
35000, 60 months,0.1991,E,175000.0,VERIFIED - income source,home_improvement,2.0,94.1,26.0,1,37.815761609438816,5.0
8000, 36 months,0.1496,D,54996.0,not verified,other,0.0,92.9,21.0,0,28.86211126343892,6.8745
5000, 36 months,0.1038,B,61848.0,not verified,home_improvement,0.0,72.1,20.0,0,30.820440115884857,12.3696
3000, 36 months,0.11710000000000001,B,49152.0,VERIFIED - income source,home_improvement,1.0,11.6,43.0,0,30.232792502267458,16.384
17000, 36 months,0.0599,A,62000.0,not verified,debt_consolidation,0.0,11.8,48.0,0,32.87565267839876,3.6470588235294117
5400, 36 months,0.0933,B,42000.0,not verified,credit_card,0.0,61.2,12.0,0,31.295276731382206,7.777777777777778
12000, 60 months,0.0849,A,60000.0,VERIFIED - income source,debt_consolidation,0.0,11.4,32.0,0,48.75076173065204,5.0
12000, 36 months,0.0859,A,87000.0,not verified,debt_consolidation,0.0,23.5,56.0,0,31.63472438246382,7.25
3250, 36 months,0.0654,A,35000.0,not verified,debt_consolidation,1.0,38.0,14.0,0,32.607605096819505,10.76923076923077
5500, 36 months,0.08,A,81000.0,not verified,other,0.0,14.7,19.0,0,31.91180736872643,14.727272727272727
22650, 36 months,0.0691,A,69600.0,not verified,debt_consolidation,0.0,46.6,21.0,0,32.429414122902465,3.0728476821192054
15000, 36 months,0.0617,A,120000.0,VERIFIED - income source,debt_consolidation,2.0,25.4,33.0,0,53.31248222917259,8.0
25000, 60 months,0.21280000000000002,F,70000.0,VERIFIED - income,debt_consolidation,0.0,68.3,36.0,0,36.74957370494502,2.8
10000, 36 months,0.0603,A,86000.0,VERIFIED - income source,debt_consolidation,0.0,27.2,45.0,0,32.855828623997894,8.6
15000, 60 months,0.1343,C,61000.0,not verified,home_improvement,2.0,19.6,21.0,0,43.52746583093932,4.066666666666666
10000, 60 months,0.1349,C,48500.0,not verified,debt_consolidation,1.0,59.7,22.0,0,43.468811128015645,4.85
2000, 36 months,0.07490000000000001,A,65000.0,VERIFIED - income source,car,2.0,70.5,33.0,0,32.14917215881691,32.5
10000, 60 months,0.0999,B,40000.0,VERIFIED - income source,debt_consolidation,2.0,35.5,13.0,0,47.07433036765052,4.0
25000, 36 months,0.0999,B,90000.0,VERIFIED - income source,debt_consolidation,1.0,50.0,29.0,0,30.995449867959383,3.6
13600, 36 months,0.1242,B,91000.0,VERIFIED - income source,debt_consolidation,0.0,81.5,17.0,1,29.92628451974915,6.6911764705882355
8000, 36 months,0.1311,C,51000.0,VERIFIED - income,debt_consolidation,0.0,41.5,8.0,0,29.634019854793305,6.375
10000, 36 months,0.12689999999999999,B,40000.0,not verified,credit_card,0.0,85.3,10.0,1,29.810702042033093,4.0
14400, 36 months,0.1361,C,73000.0,VERIFIED - income,debt_consolidation,0.0,84.8,22.0,0,29.42137953579601,5.069444444444445
23975, 36 months,0.1253,B,49896.0,VERIFIED - income,major_purchase,2.0,0.0,14.0,1,29.88060222344085,2.0811678832116787
4000, 60 months,0.0691,A,35000.0,VERIFIED - income source,debt_consolidation,1.0,57.1,16.0,0,50.60728744939271,8.75
20000, 60 months,0.0962,B,105000.0,VERIFIED - income,debt_consolidation,1.0,70.2,39.0,0,47.4811262523147,5.25
2400, 36 months,0.1649,D,31200.0,VERIFIED - income source,other,0.0,76.4,5.0,0,28.24858757062147,13.0
34675, 60 months,0.1349,C,120000.0,VERIFIED - income,debt_consolidation,1.0,40.3,33.0,0,43.46926750993494,3.460706560922855
12000, 60 months,0.1941,F,75996.0,VERIFIED - income source,major_purchase,1.0,14.9,81.0,0,38.21534346039935,6.333
17000, 36 months,0.1298,C,52000.0,not verified,debt_consolidation,0.0,70.0,22.0,0,29.68706342553786,3.0588235294117645
15000, 60 months,0.1527,C,29000.0,VERIFIED - income,credit_card,1.0,73.8,16.0,0,41.785057663379575,1.9333333333333333
21000, 60 months,0.1491,D,41721.6,VERIFIED - income,debt_consolidation,1.0,0.0,13.0,1,42.1179302045728,1.9867428571428571
12000, 60 months,0.1149,B,56550.0,VERIFIED - income source,debt_consolidation,1.0,62.6,31.0,0,45.478662927309934,4.7125
2000, 36 months,0.1558,D,42000.0,VERIFIED - income source,medical,0.0,0.0,9.0,0,28.608210556429697,21.0
10000, 36 months,0.1557,D,90000.0,VERIFIED - income,house,5.0,23.0,25.0,0,28.615578320837866,9.0
1350, 36 months,0.1268,C,69600.0,VERIFIED - income source,other,2.0,67.3,18.0,0,29.814487632508833,51.55555555555556
18000, 36 months,0.10619999999999999,B,155000.0,not verified,debt_consolidation,0.0,55.3,38.0,0,30.7130547545515,8.61111111111111
12500, 36 months,0.11460000000000001,B,82800.0,not verified,small_business,0.0,62.5,23.0,0,30.342015195281206,6.624
5000, 36 months,0.0788,A,48000.0,not verified,home_improvement,1.0,2.4,19.0,0,31.96726552010741,9.6
1400, 36 months,0.1426,C,40000.0,not verified,debt_consolidation,2.0,53.6,13.0,0,29.148448886112845,28.571428571428573
6000, 36 months,0.1298,C,76000.0,VERIFIED - income source,car,0.0,51.7,33.0,0,29.686804215526198,12.666666666666666
22000, 36 months,0.13720000000000002,C,120000.0,VERIFIED - income,credit_card,0.0,77.0,22.0,0,29.37563424664851,5.454545454545454
6000, 36 months,0.0774,A,43000.0,not verified,debt_consolidation,1.0,22.7,43.0,0,32.03074951953876,7.166666666666667
9250, 36 months,0.0751,A,70000.0,VERIFIED - income,credit_card,1.0,28.4,52.0,0,32.142608937382725,7.5675675675675675
6000, 36 months,0.1304,C,130000.0,not verified,car,3.0,50.7,32.0,0,29.661854854656912,21.666666666666668
24000, 36 months,0.10619999999999999,B,114996.0,VERIFIED - income,debt_consolidation,0.0,33.4,22.0,0,49.72135324949761,4.7915
2000, 36 months,0.0962,B,65000.0,not verified,debt_consolidation,0.0,22.5,27.0,0,31.16235587410408,32.5
6400, 36 months,0.1306,C,112774.0,VERIFIED - income,debt_consolidation,1.0,78.5,63.0,0,29.652967613399433,17.6209375
7000, 36 months,0.1412,D,77291.0,not verified,credit_card,3.0,40.0,30.0,0,52.09108498288436,11.041571428571428
1600, 36 months,0.07400000000000001,A,33300.0,not verified,other,2.0,5.0,29.0,0,32.19315895372233,20.8125
10000, 36 months,0.11460000000000001,B,36000.0,not verified,debt_consolidation,0.0,25.2,9.0,0,30.342567588069304,3.6
15000, 36 months,0.1306,C,45000.0,VERIFIED - income source,credit_card,0.0,93.5,20.0,0,29.653059207274882,3.0
15000, 36 months,0.13849999999999998,C,135000.0,VERIFIED - income,debt_consolidation,1.0,46.5,46.0,1,29.322073657049028,9.0
7800, 60 months,0.1558,D,58000.0,VERIFIED - income source,debt_consolidation,1.0,37.3,7.0,0,41.50039904229848,7.435897435897436
8000, 36 months,0.07490000000000001,A,112992.0,not verified,car,0.0,59.6,25.0,0,32.15175628968733,14.124
19750, 36 months,0.0751,A,38000.0,VERIFIED - income source,debt_consolidation,0.0,45.6,27.0,0,32.14308964260139,1.9240506329113924
5000, 36 months,0.1261,C,30000.0,VERIFIED - income source,moving,2.0,23.5,6.0,0,29.843619434164978,6.0
5000, 60 months,0.1825,D,24996.0,VERIFIED - income source,debt_consolidation,1.0,87.8,9.0,0,39.16960438699569,4.9992
3000, 36 months,0.1036,B,30000.0,not verified,small_business,0.0,28.0,20.0,0,30.82930839584832,10.0
5000, 36 months,0.0932,A,30000.0,VERIFIED - income source,other,2.0,6.5,9.0,0,31.300863903843744,6.0
8000, 36 months,0.10369999999999999,B,43000.0,VERIFIED - income,debt_consolidation,0.0,77.9,19.0,0,30.82495279929103,5.375
9600, 60 months,0.1186,B,50400.0,VERIFIED - income source,home_improvement,0.0,4.4,20.0,1,45.09794710386621,5.25
18000, 36 months,0.0888,B,90000.0,VERIFIED - income source,debt_consolidation,2.0,72.9,59.0,0,32.919402329962146,5.0
5000, 36 months,0.10619999999999999,B,50000.0,not verified,debt_consolidation,1.0,45.1,18.0,0,30.71253071253071,10.0
14400, 60 months,0.1751,E,42000.0,not verified,debt_consolidation,0.0,93.2,18.0,0,39.796595180190145,2.9166666666666665
12000, 60 months,0.152,D,60000.0,not verified,credit_card,0.0,76.9,22.0,0,41.84829991281604,5.0
16500, 60 months,0.1528,D,63996.0,not verified,debt_consolidation,0.0,83.7,15.0,0,41.77532470820568,3.8785454545454545
8500, 36 months,0.2053,G,43000.0,VERIFIED - income,debt_consolidation,9.0,91.4,13.0,0,26.71359879317389,5.0588235294117645
26375, 60 months,0.1929,E,66000.0,VERIFIED - income,debt_consolidation,0.0,76.9,27.0,1,38.313480534572925,2.5023696682464456
15000, 60 months,0.0999,B,30000.0,VERIFIED - income source,home_improvement,3.0,45.4,8.0,0,47.075069043434596,2.0
5000, 36 months,0.1273,C,42000.0,not verified,house,5.0,31.4,11.0,0,29.79027645376549,8.4
20000, 36 months,0.13470000000000001,C,184000.0,VERIFIED - income,debt_consolidation,1.0,68.5,34.0,1,29.47852489461427,9.2
6000, 36 months,0.1496,D,37785.0,not verified,medical,0.0,83.2,15.0,0,28.862805464691167,6.2975
8000, 60 months,0.1038,B,67000.0,not verified,debt_consolidation,1.0,38.1,19.0,1,46.652670865407046,8.375
5450, 36 months,0.1267,D,74000.0,not verified,debt_consolidation,0.0,54.3,29.0,0,29.81889806861082,13.577981651376147
5000, 36 months,0.1521,D,80000.0,VERIFIED - income,other,1.0,62.1,13.0,0,28.760425654299684,16.0
7500, 36 months,0.1343,C,28800.0,VERIFIED - income source,debt_consolidation,2.0,28.1,18.0,0,29.49620482164628,3.84
6000, 36 months,0.0788,A,27983.0,VERIFIED - income,debt_consolidation,0.0,10.2,25.0,0,31.96760615909212,4.663833333333334
2800, 60 months,0.10369999999999999,B,62500.0,not verified,car,0.0,83.5,24.0,0,46.658890184969174,22.321428571428573
1500, 36 months,0.11359999999999999,B,58000.0,not verified,medical,1.0,72.4,22.0,1,30.382823577071097,38.666666666666664
8325, 60 months,0.15990000000000001,D,23004.0,not verified,debt_consolidation,1.0,72.3,8.0,1,41.1293908403735,2.7632432432432434
7000, 60 months,0.1793,E,30000.0,VERIFIED - income,moving,6.0,48.0,12.0,0,39.438841624880276,4.285714285714286
1500, 36 months,0.1417,C,28000.0,not verified,home_improvement,2.0,41.1,25.0,0,29.182879377431906,18.666666666666668
14500, 36 months,0.11259999999999999,B,80004.0,VERIFIED - income source,debt_consolidation,0.0,48.1,38.0,0,30.428943171325443,5.51751724137931
10100, 36 months,0.1149,B,50400.0,VERIFIED - income source,debt_consolidation,2.0,89.1,17.0,0,30.329419536950844,4.99009900990099
28000, 60 months,0.1199,B,73000.0,VERIFIED - income,debt_consolidation,0.0,81.0,25.0,0,59.881520135161146,2.607142857142857
5000, 36 months,0.1059,B,51600.0,not verified,home_improvement,0.0,12.1,29.0,0,30.725742026669945,10.32
4000, 36 months,0.11359999999999999,B,22000.0,not verified,major_purchase,0.0,74.7,7.0,1,30.38359285985568,5.5
17500, 60 months,0.1941,F,57828.84,VERIFIED - income source,debt_consolidation,2.0,93.1,30.0,0,38.2162823200559,3.304505142857143
22400, 36 months,0.1242,B,110000.0,VERIFIED - income source,debt_consolidation,0.0,84.3,40.0,0,29.926119891517814,4.910714285714286
12000, 60 months,0.11710000000000001,B,125000.0,VERIFIED - income source,home_improvement,0.0,38.7,22.0,0,45.252281469190734,10.416666666666666
12000, 36 months,0.12210000000000001,B,46500.0,not verified,credit_card,3.0,0.5,36.0,0,30.016509079993998,3.875
4575, 36 months,0.17739999999999997,E,11000.0,VERIFIED - income source,small_business,1.0,0.0,7.0,0,27.760922330097085,2.4043715846994536
12000, 36 months,0.0766,A,33280.0,VERIFIED - income source,debt_consolidation,1.0,52.5,13.0,0,32.071840923669015,2.7733333333333334
10000, 60 months,0.1929,E,84996.0,not verified,other,1.0,45.1,10.0,0,38.31270832535152,8.4996
10000, 36 months,0.1864,E,94000.0,VERIFIED - income,debt_consolidation,3.0,75.7,45.0,0,27.416038382453735,9.4
20000, 36 months,0.10949999999999999,B,96588.0,VERIFIED - income,other,1.0,30.9,33.0,0,30.56795255853763,4.8294
7000, 36 months,0.1149,B,62100.0,not verified,credit_card,1.0,69.3,15.0,0,30.329289428076255,8.871428571428572
8500, 36 months,0.11359999999999999,B,75000.0,VERIFIED - income,debt_consolidation,0.0,26.9,67.0,0,30.384271671134943,8.823529411764707
5650, 36 months,0.16449999999999998,E,20400.0,not verified,debt_consolidation,4.0,59.6,3.0,0,28.265546050327682,3.6106194690265485
4000, 60 months,0.0788,A,80000.0,not verified,debt_consolidation,0.0,27.7,20.0,1,49.45598417408507,20.0
4000, 60 months,0.1677,E,46000.0,VERIFIED - income,debt_consolidation,3.0,68.6,13.0,1,40.43671653861706,11.5
25000, 60 months,0.1242,B,45000.0,VERIFIED - income,debt_consolidation,0.0,40.5,35.0,1,44.5283556568823,1.8
9000, 36 months,0.12689999999999999,B,80000.0,not verified,credit_card,3.0,86.8,27.0,0,29.810208340233842,8.88888888888889
12000, 36 months,0.0662,A,52000.0,VERIFIED - income,home_improvement,0.0,11.3,24.0,0,32.568869588818025,4.333333333333333
6000, 36 months,0.0579,A,61500.0,not verified,debt_consolidation,1.0,24.4,40.0,0,32.972467989228996,10.25
16000, 60 months,0.1607,D,120000.0,not verified,credit_card,0.0,87.0,51.0,1,53.08560053085601,7.5
9600, 36 months,0.0751,A,80000.0,VERIFIED - income,credit_card,0.0,23.2,34.0,0,32.14249840961596,8.333333333333334
15000, 60 months,0.1727,D,49000.0,VERIFIED - income,debt_consolidation,1.0,33.2,26.0,0,40.00320025602048,3.2666666666666666
17000, 60 months,0.1186,B,60000.0,VERIFIED - income source,debt_consolidation,0.0,67.0,17.0,0,45.097623089983024,3.5294117647058822
15000, 36 months,0.10710000000000001,B,80000.0,not verified,other,3.0,38.6,26.0,0,30.672964848782286,5.333333333333333
18000, 36 months,0.1074,B,120000.0,VERIFIED - income,debt_consolidation,0.0,61.2,33.0,0,30.65969442504556,6.666666666666667
4500, 36 months,0.1361,C,74100.0,VERIFIED - income source,wedding,0.0,71.4,19.0,0,29.421379535796014,16.466666666666665
4500, 60 months,0.0788,A,32000.0,VERIFIED - income source,car,0.0,4.9,16.0,0,49.45598417408507,7.111111111111111
1600, 36 months,0.1284,C,38600.0,VERIFIED - income,home_improvement,1.0,83.0,16.0,0,29.745305818925452,24.125
20000, 60 months,0.0962,B,55000.0,VERIFIED - income source,debt_consolidation,1.0,46.6,27.0,0,66.75790246670451,2.75
12000, 36 months,0.1531,D,60000.0,not verified,small_business,0.0,89.9,16.0,0,28.7225639675435,5.0
18250, 36 months,0.1426,C,52000.0,not verified,debt_consolidation,0.0,69.4,42.0,1,29.149629440327114,2.8493150684931505
15875, 36 months,0.079,A,53000.0,not verified,credit_card,0.0,53.0,36.0,0,31.958368563030962,3.338582677165354
21000, 36 months,0.079,A,120000.0,VERIFIED - income source,home_improvement,0.0,15.6,27.0,0,31.958605996043218,5.714285714285714
20000, 36 months,0.1149,B,226000.0,VERIFIED - income source,small_business,3.0,77.8,25.0,0,30.329223723518798,11.3
2600, 36 months,0.1527,C,74029.56,VERIFIED - income source,major_purchase,1.0,98.8,20.0,0,28.735632183908045,28.472907692307693
6025, 36 months,0.0603,A,65000.0,VERIFIED - income source,debt_consolidation,0.0,49.1,29.0,0,32.855273203184645,10.78838174273859
