loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,is_bad
16000,16000, 60 months,13.61%,369.07,C,C2,Lightning Trading,10+ years,RENT,72000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=581200,"  Borrower added on 09/14/10 > debt consolidation. Live rent free.<br/> Borrower added on 09/14/10 > I hate debt.  I sold the car and moved in with some family, so no rent or car payment.  I have a plan.  I am a sure thing.<br/> Borrower added on 09/19/10 > I don't have any delinquencies and will not have any.<br/> Borrower added on 09/19/10 > Thank you everybody for considering to fund my loan.  It means the world to me.  I hope to return the favor and be on the other end too someday.  Thanks again.<br/>",debt_consolidation,personal,605xx,IL,16.65,0,8/1/76,3,NA,NA,9,0,10554,88.7,25,f,NA,1,0
7000,7000, 36 months,6.03%,213.05,A,A1,Lozier Corporation,10+ years,MORTGAGE,80000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1007539,  Borrower added on 10/31/11 > Borrower employed with same company for a number of years and has secure employment. Only 1 1/2 years remaining on home mortgage. Have 2nd mortgage also and both scheduled to be fully paid in 3 years. Equity in home exceeds debt by 70%<br/>,home_improvement,Home Improvement Loan,648xx,MO,13.39,0,4/1/98,0,NA,NA,8,0,69500,0,28,f,NA,1,0
1500,1500, 36 months,11.83%,49.71,B,B3,,< 1 year,RENT,12000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=473985,"  Borrower added on 01/05/10 > Student and general expenses like books, gas, holiday gifts, and phone bills.<br/>",other,student expenses,234xx,VA,1.5,0,5/1/05,0,NA,NA,3,0,246,24.6,3,f,NA,1,0
6275,6275, 60 months,13.49%,144.36,C,C2,The Providence Plan,2 years,RENT,60000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=821741,,car,New Car,027xx,MA,15.24,0,10/1/97,3,NA,NA,13,0,9040,32.2,24,f,NA,1,0
4900,4900, 36 months,9.99%,158.09,B,B1,US Army,10+ years,RENT,69600,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=838191,"  Borrower added on 08/02/11 > I am requesting this loan to pay off credit card balances, a bank credit card with $2400 balance and a Chase credit card with $1800 balance. I will have no problem paying this off in 36 month. I will soon have over 20yrs of employment with the US Army and have just been promoted. This interest rate is much better for me and I will make all my payments, as I hope to be close to debt free when I am done with this loan. I thank all those who chose to invest in my loan.<br/>null",debt_consolidation,Consolidate Debt,706xx,LA,20.83,0,2/1/93,0,59,NA,9,0,4391,29.9,44,f,NA,1,0
5000,5000, 36 months,13.57%,169.85,C,C3,PERRY MEMORIAL,10+ years,MORTGAGE,33600,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=457657," 569083 added on 11/10/09 > I noticed on my profile that it says that I have been employed less than a year.  I have been employed at my current job since 1990.  I'm a nurse who works as director of respiratory services.  I'm able to work in many different areas of the hospital, therefore, I get the opportunity to work overtime in serveral different departments.  My income is very stable.<br/>",debt_consolidation,MONEY FOR CONSOLIDATION,730xx,OK,10.71,1,8/1/95,2,10,NA,6,0,179,44.7,15,f,NA,1,0
7200,7200, 36 months,7.90%,225.29,A,A4,,n/a,MORTGAGE,72000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=994103,  Borrower added on 10/18/11 > The reason for my loan is I experienced medical debt due to an emergency situation that occurred late summer. I am currently trying to pay down my medical debt.<br/><br/>Once some of this stress is off my plate I can be on the road to recovery much sooner.<br/><br/>Thank you for reading and I hope you will consider investing in me.<br/>,other,Other Loan,064xx,CT,18.5,0,12/1/91,1,NA,NA,12,0,26692,63.3,25,f,NA,1,0
11000,11000, 36 months,12.53%,368.13,C,C1,US Air Force,10+ years,RENT,93000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=374259,Wife was late on two credit card payments without telling me.  Bank increased her rate to 28% pushing balance over the limit which also incurred additional penalties.  Respectfully request loan with better interest rate to help get this situation back under control and ultimately eliminate the debt.,credit_card,T2 Loan,361xx,AL,19.35,0,2/1/94,0,30,NA,6,0,32307,83.3,25,f,NA,1,0
6000,6000, 36 months,8.90%,190.52,A,A5,dunklin county court house,8 years,OWN,47000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=983966,  Borrower added on 10/09/11 > by getting this loan i will be able to pay off bills and have one payment to worry about<br/>,debt_consolidation,pay bills,638xx,MO,27.14,0,2/1/84,1,46,NA,14,0,503,3.5,25,f,NA,1,0
2800,2800, 36 months,8.49%,88.38,A,A5,ASCC Inc.,6 years,OWN,40000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=739481,,major_purchase,Debt Consolidation Loan,160xx,PA,0.75,2,7/1/97,0,9,NA,5,0,55,2.2,11,f,NA,1,0
5000,5000, 36 months,15.21%,173.85,D,D2,ball corp,10+ years,MORTGAGE,55000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=566855,,vacation,tillman,260xx,WV,8.33,2,11/1/97,3,21,NA,8,0,941,20.5,18,f,NA,1,0
1000,1000, 36 months,11.48%,32.97,B,B2,,< 1 year,MORTGAGE,25200,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=456971, 567807 added on 11/04/09 > Dental work.  Have never benn late on payments (see credit report).<br/>,medical,meds,923xx,CA,11.57,0,1/1/94,2,63,NA,6,0,7569,74.2,17,f,NA,1,1
4375,4375, 36 months,5.42%,131.95,A,A1,Fiesta Canning,< 1 year,OWN,17760,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=676630,,debt_consolidation,Texas,856xx,AZ,20.2,0,5/1/89,0,NA,NA,9,0,1639,7.7,24,f,NA,1,0
8000,8000, 36 months,14.84%,276.7,D,D1,Burns & McDonnell,10+ years,MORTGAGE,95000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=561546,,vacation,RMRVACLN10,641xx,MO,20.21,0,8/1/97,0,NA,NA,21,0,43718,93.8,55,f,NA,1,0
5000,3000, 36 months,8.32%,94.46,A,A4,Caymanarts Inc.,3 years,RENT,82000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=352749,In my earlier life I had lots of debt due to high interest rate cards and it seemed like as much as I made the payments the amount stayed the same. I got out of it with a great career and my credit is good. Nowadays whenever I accumulate a small amout of debt I just want to pay it off as fast as I can. If I can get a loan with a lot less interest than my credit card why not try. Just makes common sense.  I have one credit card which is a Citi Amex that I would like to pay off as fast as I can.  Thanks  ,credit_card,Quicker the better,334xx,FL,8.34,0,5/1/86,0,38,NA,3,0,5688,69.3,8,f,NA,1,0
7800,7800, 36 months,12.84%,262.22,C,C2,Greenpath Debt Solutions,4 years,RENT,72000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=421927,"I work for a financial education and debt management organization and over the past four years have been working to pay of 30,000 in debt.  I am down to about 15,000 but recently moved to a new apartment, married and have a child on the way.  The medical expenses and extra expenses are threatening to take me in the other direction.  I am several months from paying off both a personal loan and a pension loan.  I have garnished a substantial increase in salary and now can have a working surplus budget to help me establish emergency savings.  I would like to use this loan to pay off the above mentioned loans as well as small (but accumulating medical and credit card bills).  This would leave me with one debt to repay for the 10K amount along with one credit card of about 5K, hopefully at a lower interest rate than what I currently have.  By February of 2010 I expect a substantial refund due to the new family and can have this all paid off if I approach this according to my plan - in which this loan is essential.",debt_consolidation,Paying of medical and small card bills,113xx,NY,16.77,0,6/1/93,0,58,NA,8,0,13835,87.9,14,f,NA,1,0
2400,2400, 36 months,13.49%,81.44,C,C1,Target,< 1 year,OWN,12996,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062161,,other,Personal,760xx,TX,4.71,0,9/1/06,1,NA,NA,5,0,2902,96.7,13,f,NA,1,0
4000,4000, 36 months,10.95%,130.86,B,B1,Macy's Inc.,2 years,RENT,37000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=408542,"   My son lives in Atlanta, GA with his father. He is going to school and is looking to find a job. He needs to have reliable transportation . Since his father is not willing or able to help, he asked me.     I have never taken out a loan so this would be good for my credit history. I don't like having debt hanging over my head, so I will get it paid off as quickly as possible.",other,Helping my 17 yo son,191xx,PA,6.36,0,4/1/99,2,NA,NA,7,0,15830,52.8,10,f,NA,1,0
12000,12000, 60 months,9.99%,254.91,B,B1,Staples Inc,2 years,RENT,75000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=856425,"  Borrower added on 08/22/11 > I currently have credit card debt that is manageable and has never proved to be an issue in terms of being able to make monthly payments and then some. <br/><br/>My credit card debt is largely a result of having three international weddings in one year and not wanting to be a bad friend and skip any of them (and the travel was a good consolation prize). <br/><br/>I realized it makes more sense to take out a loan at a fixed and reasonable APR rather than have higher APRs across a few credit cards. <br/><br/>I am very responsible when it comes to bill paying. I have never (ever!) been late on a credit card payment and don't intend to start now with loans. Consider me a trustworthy investment. And fortunately, no more weddings on the horizon.<br/>null",debt_consolidation,Never Use Credit Cards Again,021xx,MA,10.43,0,10/1/99,0,NA,NA,9,0,4775,34.1,18,f,NA,1,0
24000,24000, 36 months,10.37%,778.59,B,B3,IBM Corp,10+ years,MORTGAGE,53000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=738148,,debt_consolidation,One loan Only,106xx,NY,3.71,0,6/1/90,1,NA,NA,4,0,7274,45.5,13,f,NA,1,1
1000,1000, 60 months,11.99%,22.24,B,B5,"MCBH Kaneohe, Facilities Dept. EM Shop",5 years,MORTGAGE,56196,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=872700,,credit_card,cc loan,967xx,HI,6.45,0,8/1/00,4,NA,NA,5,0,15399,70,21,f,NA,1,0
4000,4000, 36 months,7.29%,124.04,A,A4,Walmart,4 years,RENT,14400,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=674916,  Borrower added on 02/15/11 > I am in a stable position to hold a job for as long as I need. My expenses and future expenses are low enough that I can pay off my loan and save money.<br/>,car,Firebolt,326xx,FL,2.08,0,4/1/04,0,NA,NA,2,0,58,4.5,3,f,NA,1,0
12000,9150, 36 months,6.54%,280.61,A,A4,"Amylin Pharmaceuticals, Inc.",8 years,RENT,115000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=623108,  Borrower added on 11/28/10 > How I plan to use the funds - debt consolidation<br/>What makes me a good borrower - credit history and stable employment<br/>My monthly budget - contains realistic goals and means to achieve them<br/>How stable job is - stable with a 8 year job history at the same company<br/>,debt_consolidation,Debt Consolidation,921xx,CA,11.07,0,5/1/99,0,NA,NA,7,0,21504,45.4,32,f,NA,1,0
9600,9600, 36 months,12.21%,319.83,B,B5,Westat,10+ years,MORTGAGE,97000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=431087,"I am requesting this money to payoff a high interest personal education loan I used to obtain my masters degree.    I have never missed a payment on this loan, I simply want to pay less interest.  I appreciate your consideration. I want you to know that I take my financial responsibilities very seriously.   ",debt_consolidation,Consolodate Debt,217xx,MD,23.72,0,2/1/94,0,NA,NA,9,0,116325,3.7,41,f,NA,1,0
20000,20000, 36 months,14.26%,686.12,C,C5,Abelson Taylor,2 years,RENT,67000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=474368,  Borrower added on 01/05/10 > Looking to clean up credit cards but avoid ridiculous interest rates.<br/>,debt_consolidation,Debt Consolidation,606xx,IL,11.23,0,12/1/03,2,NA,NA,7,0,20833,84.7,15,f,NA,1,0
1200,1200, 36 months,12.69%,40.26,B,B5,"Fitango, Inc.",< 1 year,RENT,28000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1001113,,debt_consolidation,Credit card,109xx,NY,2.36,1,4/1/07,0,1,NA,10,0,1995,51.2,19,f,NA,1,0
1500,1500, 36 months,15.58%,52.43,D,D3,Nike,< 1 year,RENT,57000,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=572659,,home_improvement,Personal Loan 2010,972xx,OR,7.45,0,8/1/00,0,43,NA,5,0,705,91.1,8,f,NA,1,1
1500,1500, 36 months,10.62%,48.84,B,B3,Trinity Community Church,3 years,MORTGAGE,38000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=506052,  Borrower added on 04/19/10 > My wife and I have our first baby on the way and our roof is in need of repair. Along with being a full time pastor I have started a lawn service company. Usually I would wait until I have the funds avalible after a few weeks of mowing but with the baby on the way I need my roof fixed fast. Thanks!<br/>,home_improvement,Roof Repair,198xx,DE,15.16,0,10/1/04,2,47,NA,6,0,2116,49.2,10,f,NA,1,0
8000,8000, 60 months,7.14%,158.94,A,A3,Shell Oil Company,2 years,RENT,70500,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=515273,"  Borrower added on 05/17/10 > Purchasing a new vehicle - 2010 Honda Civic Coupe LX. Put down $10,000 from savings  and need additional $8000 to complete purchase.<br/> Borrower added on 05/19/10 > I am a good borrower for the following reasons: I pay off the full balance of my credit card every month, I am never late with any payments, I always pay more than the minimum payment on my car loan, I have a savings account in which I deposit every month, and my job is very stable<br/>",car,Honda Loan,770xx,TX,18.86,0,5/1/04,3,NA,NA,8,0,8592,23.9,11,f,NA,1,0
30225,30225, 60 months,19.69%,795.58,E,E5,,n/a,MORTGAGE,54000,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=856951,"  Borrower added on 08/20/11 > All money will go to pay off credit cards, one personal line of credit. <br/>One personal loan for auto.<br/>",debt_consolidation,money saver,256xx,WV,20.22,0,6/1/97,1,NA,NA,14,0,24831,55.4,38,f,NA,1,0
4800,4800, 36 months,8.59%,151.73,A,A4,Stark Industrial LLC,10+ years,MORTGAGE,52000,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=437890,I'm putting in a new driveway at my home.,other,Driveway,446xx,OH,4.41,0,4/1/95,2,78,NA,7,0,115,0.5,20,f,NA,1,0
22000,22000, 36 months,18.78%,803.99,F,F3,"Inenvi, LLC",3 years,RENT,38400,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=462851," 579269 added on 11/23/09 > I am a great candidate for this loan because I am an extremely honest and responsable person. I pay all my bills at least a week before their due date, always on time, and I always pay them until they are paid off. The only reason my credit is not even higher is because I am a foreigner and dont have enough credit history since I have only been in the States for 4 years. <br/><br/>I have been a software engineer for the same company for almost 4 years now and that by itself allows me to pay this loan confortably. I addiction to that, I have a second job that provides me with extra income but since Lending Club only allows me to add one source of income on the loan application I had to leave it out. Alos, my total monthly expenses with rent and utilities is only $500 and I have no car payments either. <br/><br/>Besides all that, this is the second loan I apply for with Lending Club. I have previously been approved for a $19000.00 loan that I paid in full and on time. So that being said, Lending Club has proof by experience that I am the perfect borrower because I have the money to pay for my loan, I always pay my bills in full and in time. :D<br/><br/>Therefore, please fund my loan so I can buy a house while the market is still good for it and use this money for its down payment and furniture!<br/><br/>Thank you so much! :)",house,"House donw payment, fix ups and furniture for it",890xx,NV,9.69,0,5/1/06,1,NA,NA,6,0,12863,37.9,13,f,NA,1,0
